292 254 4 308 10 56 294 53
156 87 34 123 19 328 254 270
37 148 734 4 8 9 42 289
22 90 24 47 11 19 940 118
640 151 1 121 13 44 90 27
160 107 33 153 383 69 209 157
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
