107 547 20 160 9 113 278 37
29 184 156 73 6 416 241 166
3 149 1025 4 2 19 23 46
2 124 99 47 13 35 914 37
204 568 9 90 20 69 101 26
27 187 93 116 317 183 202 146
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
