188 155 23 385 138 19 191 172
38 402 46 233 22 9 49 472
0 12 812 28 8 1 29 381
16 35 61 984 2 10 38 125
83 97 9 166 413 31 174 114
33 118 45 235 60 277 43 460
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
