26 12 0 2 0 0 0 0
0 78 0 2 0 0 0 0
0 4 76 0 0 0 0 0
1 16 2 41 1 2 14 3
5 7 1 6 45 4 8 4
7 7 8 12 0 22 8 16
0 0 6 4 0 0 70 0
0 0 9 0 4 6 2 59
