34 4 0 0 0 0 0 2
11 69 0 0 0 0 0 0
0 6 74 0 0 0 0 0
14 10 4 50 0 0 2 0
3 0 0 10 56 4 0 7
2 2 0 3 0 65 6 2
0 2 0 20 0 0 56 2
0 6 14 11 6 4 0 39
