1211.0,210.0,0.0,91.0,108.0,106.0,0.0,0.0
127.0,809.0,1.0,19.0,14.0,84.0,0.0,0.0
40.0,85.0,1139.0,47.0,101.0,52.0,0.0,0.0
336.0,362.0,50.0,2080.0,24.0,121.0,0.0,0.0
227.0,43.0,1.0,2.0,857.0,198.0,0.0,0.0
130.0,153.0,110.0,99.0,148.0,1634.0,0.0,0.0
0.0,5.0,0.0,7.0,0.0,5.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
