530.0 62.0 23.0 8.0 1355.0 256.0 0.0 0.0
1037.0 285.0 156.0 276.0 773.0 225.0 0.0 0.0
206.0 213.0 2437.0 507.0 60.0 226.0 0.0 0.0
1080.0 223.0 11.0 166.0 312.0 257.0 0.0 0.0
120.0 51.0 9.0 78.0 115.0 1186.0 0.0 0.0
731.0 1893.0 48.0 354.0 365.0 694.0 0.0 0.0
1964.0 1195.0 119.0 7107.0 497.0 1472.0 0.0 0.0
790.0 1600.0 1070.0 743.0 377.0 2023.0 0.0 0.0
