2720.0,658.0,70.0,667.0,577.0,184.0,0.0,0.0
242.0,2088.0,39.0,70.0,87.0,241.0,0.0,0.0
139.0,275.0,2502.0,170.0,29.0,215.0,0.0,0.0
734.0,301.0,47.0,4511.0,57.0,249.0,0.0,0.0
491.0,227.0,31.0,41.0,1663.0,89.0,0.0,0.0
311.0,381.0,28.0,237.0,215.0,3411.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
