155 0 0 35 2 0 0 0
125 0 77 171 0 0 11 0
7 0 350 2 0 18 7 0
30 0 8 238 11 13 84 0
19 0 2 30 261 13 59 0
18 0 8 61 8 238 51 0
0 0 0 15 0 4 365 0
9 0 50 45 48 166 66 0
