184 0 0 8 0 0 0 0
196 0 70 91 0 0 27 0
8 0 353 0 0 12 11 0
63 0 6 226 6 14 69 0
25 0 3 10 303 6 37 0
30 0 2 41 18 247 46 0
5 0 0 19 0 6 354 0
36 0 30 32 57 178 51 0
