27 0 0 2 10 0 0 1
0 65 4 6 5 0 0 0
0 0 61 6 0 0 0 13
4 5 4 49 5 5 0 8
0 0 0 0 70 5 1 4
0 0 0 0 4 66 0 10
0 0 0 2 20 0 58 0
0 0 0 2 16 18 0 44
