901.0 214.0 22.0 222.0 205.0 62.0 0.0 0.0
78.0 693.0 14.0 20.0 24.0 82.0 0.0 0.0
50.0 92.0 831.0 57.0 11.0 68.0 0.0 0.0
246.0 98.0 17.0 1504.0 21.0 86.0 0.0 0.0
165.0 84.0 12.0 15.0 550.0 27.0 0.0 0.0
101.0 131.0 10.0 82.0 67.0 1137.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
