259.0 1910.0 163.0 3103.0 283.0 595.0 516.0 520.0
2.0 31.0 252.0 316.0 351.0 3229.0 185.0 2038.0
0.0 1058.0 4712.0 145.0 45.0 61.0 13.0 405.0
1.0 435.0 326.0 1213.0 743.0 731.0 6049.0 721.0
2317.0 2883.0 233.0 1032.0 554.0 572.0 107.0 646.0
42.0 54.0 78.0 167.0 4682.0 331.0 58.0 861.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0
