304.0 48.0 3.0 20.0 70.0 77.0 0.0 7.0
186.0 1150.0 54.0 166.0 79.0 105.0 9.0 18.0
0.0 29.0 1094.0 35.0 26.0 119.0 118.0 100.0
35.0 40.0 27.0 592.0 142.0 159.0 77.0 31.0
0.0 0.0 0.0 35.0 730.0 30.0 10.0 38.0
0.0 1.0 8.0 25.0 88.0 324.0 25.0 69.0
0.0 0.0 16.0 214.0 164.0 114.0 1272.0 35.0
1.0 18.0 22.0 88.0 99.0 250.0 64.0 763.0
