0 2 0 0 6 184 0 0
12 0 82 0 72 218 0 0
22 0 348 0 2 12 0 0
103 4 10 0 197 70 0 0
75 273 0 0 14 22 0 0
197 33 17 0 70 67 0 0
369 1 0 0 10 4 0 0
135 69 60 0 50 70 0 0
